OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID,Revenue,DiscountAmount,FinalAmount,Profit,ProfitMargin,Year,Month,MonthName,DayOfWeek,Quarter,Hour
ORD0004335,03-11-2023,CUST035562,Mohit Sharma,P00047,Memory Card 128GB,Home & Kitchen,Zenith,2,339.67,0,33.97,13.46,726.77,Credit Card,Delivered,Phoenix,AZ,United States,SELL01392,679.34,0,726.77,631.91,0.930182236,2023,11,November,Friday,4,0
ORD0004336,08-12-2020,CUST046714,Aarav Reddy,P00019,LED Desk Lamp,Sports & Outdoors,CoreTech,4,570.61,0.2,328.67,13.47,2168.09,Debit Card,Delivered,Austin,TX,United States,SELL00549,2282.44,456.488,2168.092,1483.812,0.650099017,2020,12,December,Tuesday,4,0
ORD0004337,04-08-2022,CUST045643,Ritika Gupta,P00015,Instant Pot,Toys & Games,FitLife,5,41.9,0.05,35.82,13.43,248.27,Amazon Pay,Delivered,Columbus,OH,United States,SELL00506,209.5,10.475,248.275,149.775,0.714916468,2022,8,August,Thursday,3,0
ORD0004338,17-06-2022,CUST038096,Sneha Gupta,P00017,Electric Kettle,Electronics,UrbanStyle,2,515.66,0,123.76,13.68,1168.76,Credit Card,Delivered,San Jose,CA,United States,SELL00145,1031.32,0,1168.76,893.88,0.866733894,2022,6,June,Friday,2,0
ORD0004339,26-04-2024,CUST021330,Karan Reddy,P00041,Webcam Full HD,Toys & Games,FitLife,2,548.87,0.15,46.65,3.54,983.27,Credit Card,Delivered,Columbus,OH,United States,SELL01061,1097.74,164.661,983.269,882.889,0.804278791,2024,4,April,Friday,2,0
ORD0004340,09-10-2023,CUST020969,Vihaan Sharma,P00036,Smart Light Bulb,Toys & Games,HomeEase,4,238.14,0.1,68.58,7.52,933.4,Debit Card,Delivered,Columbus,OH,United States,SELL01958,952.56,95.256,933.404,781.204,0.820110019,2023,10,October,Monday,4,0
ORD0004341,10-12-2023,CUST036937,Vikas Gupta,P00031,Kids Toy Car,Home & Kitchen,FitLife,5,154.99,0,62,8.23,845.18,Credit Card,Delivered,San Diego,CA,United States,SELL00980,774.95,0,845.18,704.72,0.909374798,2023,12,December,Sunday,4,0
ORD0004342,06-02-2023,CUST044123,Aman Patel,P00001,Wireless Earbuds,Home & Kitchen,HomeEase,3,590.99,0,141.84,9.55,1924.36,Credit Card,Delivered,Austin,TX,India,SELL01552,1772.97,0,1924.36,1621.58,0.914612204,2023,2,February,Monday,1,0
ORD0004343,05-05-2024,CUST026478,Vihaan Sharma,P00011,Fitness Band,Electronics,CoreTech,2,65.5,0,15.72,11.31,158.03,Debit Card,Shipped,Dallas,TX,India,SELL01782,131,0,158.03,103.97,0.793664122,2024,5,May,Sunday,2,0
ORD0004344,31-01-2022,CUST002868,Vihaan Joshi,P00004,USB-C Charger,Books,Apex,5,283.82,0.05,0,13.31,1361.45,Credit Card,Delivered,Dallas,TX,United States,SELL01368,1419.1,70.955,1361.455,1334.835,0.940620816,2022,1,January,Monday,1,0
ORD0004345,29-02-2024,CUST049600,Priya Kapoor,P00014,Drone Mini,Clothing,CoreTech,1,107.63,0.1,17.44,8.04,122.35,UPI,Delivered,Charlotte,NC,United States,SELL00976,107.63,10.763,122.347,71.387,0.663263031,2024,2,February,Thursday,1,0
ORD0004346,06-12-2020,CUST024407,Aarav Joshi,P00013,Action Camera,Clothing,KiddoFun,5,333.17,0.25,149.93,6.06,1405.38,Credit Card,Delivered,Seattle,WA,United States,SELL01361,1665.85,416.4625,1405.3775,1093.3975,0.656360116,2020,12,December,Sunday,4,0
ORD0004347,30-07-2022,CUST007403,Anjali Kumar,P00039,Graphic Tablet,Clothing,KiddoFun,2,323.62,0,0,13.22,660.46,Net Banking,Delivered,Los Angeles,CA,Canada,SELL01845,647.24,0,660.46,634.02,0.97957481,2022,7,July,Saturday,3,0
ORD0004348,17-01-2021,CUST045886,Ritika Kapoor,P00041,Webcam Full HD,Books,FitLife,4,147.24,0,29.45,12.79,631.2,Net Banking,Delivered,Washington,DC,United States,SELL00052,588.96,0,631.2,546.72,0.928280359,2021,1,January,Sunday,1,0
ORD0004349,30-09-2022,CUST029252,Sahil Kapoor,P00021,Backpack,Toys & Games,ReadMore,3,18.35,0.15,2.34,5.85,54.98,Credit Card,Delivered,San Francisco,CA,United States,SELL00645,55.05,8.2575,54.9825,38.6025,0.701226158,2022,9,September,Friday,3,0
ORD0004350,05-04-2024,CUST027872,Sneha Patel,P00035,Desk Plant,Books,BrightLux,1,555.25,0.05,42.2,12.63,582.32,Credit Card,Cancelled,San Jose,CA,Australia,SELL01182,555.25,27.7625,582.3175,472.6575,0.851251688,2024,4,April,Friday,2,0
ORD0004351,26-10-2020,CUST036056,Priya Gupta,P00026,Sunglasses,Toys & Games,HomeEase,4,471.2,0.1,84.82,6.24,1787.38,Credit Card,Delivered,Columbus,OH,United States,SELL01767,1884.8,188.48,1787.38,1605.26,0.851687182,2020,10,October,Monday,4,0
ORD0004352,18-05-2020,CUST016550,Ritika Singh,P00015,Instant Pot,Sports & Outdoors,BrightLux,2,343.75,0,55,13.02,755.52,Debit Card,Delivered,Austin,TX,India,SELL01096,687.5,0,755.52,619.48,0.901061818,2020,5,May,Monday,2,0
ORD0004353,24-12-2020,CUST016818,Sunita Reddy,P00002,Bluetooth Speaker,Electronics,NexPro,4,81.95,0.05,24.91,10.56,346.88,Credit Card,Delivered,Philadelphia,PA,United States,SELL01172,327.8,16.39,346.88,275.94,0.841793777,2020,12,December,Thursday,4,0
ORD0004354,15-04-2022,CUST015421,Sneha Verma,P00002,Bluetooth Speaker,Toys & Games,HomeEase,1,128.45,0,10.28,7.97,146.7,Credit Card,Cancelled,Seattle,WA,India,SELL01375,128.45,0,146.7,110.2,0.85792137,2022,4,April,Friday,2,0
ORD0004355,02-03-2024,CUST018204,Anjali Reddy,P00008,4K Monitor,Toys & Games,Apex,5,203.19,0.05,77.21,7.94,1050.3,UPI,Delivered,Philadelphia,PA,United States,SELL00863,1015.95,50.7975,1050.3025,880.0025,0.86618682,2024,3,March,Saturday,1,0
ORD0004356,09-11-2023,CUST004166,Ritika Kumar,P00030,Dress Shirt,Clothing,BrightLux,4,228.52,0.1,65.81,5.07,893.55,Net Banking,Delivered,Fort Worth,TX,United States,SELL00760,914.08,91.408,893.552,751.792,0.822457553,2023,11,November,Thursday,4,0
ORD0004357,15-06-2024,CUST002233,Vikas Joshi,P00043,HDMI Cable 2m,Clothing,HomeEase,1,319.57,0.25,11.98,8.4,260.06,Credit Card,Delivered,San Jose,CA,United States,SELL00692,319.57,79.8925,260.0575,219.2975,0.686226805,2024,6,June,Saturday,2,0
ORD0004358,27-07-2023,CUST047231,Vihaan Singh,P00044,Power Bank 20000mAh,Sports & Outdoors,HomeEase,4,208.27,0,66.65,4.68,904.41,Debit Card,Delivered,San Antonio,TX,United States,SELL00455,833.08,0,904.41,761.75,0.914377971,2023,7,July,Thursday,3,0
ORD0004359,18-07-2024,CUST026250,Karan Mehta,P00034,Desk Organizer,Clothing,UrbanStyle,2,455.03,0.15,0,4.08,777.63,Net Banking,Delivered,Fort Worth,TX,United States,SELL01279,910.06,136.509,777.631,769.471,0.845516779,2024,7,July,Thursday,3,0
ORD0004360,27-04-2021,CUST032908,Aditya Verma,P00037,Router,Clothing,NexPro,3,444,0,239.76,4.19,1575.95,Net Banking,Delivered,Jacksonville,FL,United States,SELL01256,1332,0,1575.95,1088.05,0.816854354,2021,4,April,Tuesday,2,0
ORD0004361,27-06-2022,CUST032344,Vivaan Mehta,P00040,Microphone,Books,Apex,3,72.27,0.2,13.88,2.6,189.93,Cash on Delivery,Delivered,Los Angeles,CA,United Kingdom,SELL01604,216.81,43.362,189.928,156.968,0.723988746,2022,6,June,Monday,2,0
ORD0004362,08-02-2023,CUST037020,Arjun Joshi,P00040,Microphone,Books,Apex,3,461.28,0,110.71,3.92,1498.47,Credit Card,Delivered,Chicago,IL,United States,SELL00848,1383.84,0,1498.47,1269.21,0.917165279,2023,2,February,Wednesday,1,0
ORD0004363,15-05-2022,CUST043339,Rohit Joshi,P00013,Action Camera,Books,BrightLux,1,75.86,0.2,4.86,4.14,69.69,Debit Card,Delivered,Los Angeles,CA,United States,SELL01706,75.86,15.172,69.688,51.688,0.681360401,2022,5,May,Sunday,2,0
ORD0004364,18-05-2020,CUST026080,Aditya Patel,P00011,Fitness Band,Clothing,UrbanStyle,3,206.33,0,74.28,5.42,698.69,Debit Card,Delivered,New York,NY,United States,SELL01253,618.99,0,698.69,539.29,0.871241862,2020,5,May,Monday,2,0
ORD0004365,22-09-2022,CUST040724,Aman Mehta,P00037,Router,Books,CoreTech,1,214.16,0.2,20.56,1.84,193.73,Cash on Delivery,Delivered,Washington,DC,India,SELL01764,214.16,42.832,193.728,148.928,0.695405304,2022,9,September,Thursday,3,0
ORD0004366,10-03-2021,CUST037185,Ritika Reddy,P00005,Laptop Sleeve,Clothing,NexPro,2,464.04,0,74.25,0.7,1003.03,Credit Card,Delivered,Austin,TX,Canada,SELL00714,928.08,0,1003.03,853.13,0.919241876,2021,3,March,Wednesday,1,0
ORD0004367,23-05-2021,CUST046992,Aman Mehta,P00045,Phone Tripod,Sports & Outdoors,Zenith,1,293.37,0,35.2,11.18,339.75,Credit Card,Delivered,Denver,CO,India,SELL01682,293.37,0,339.75,246.99,0.841906125,2021,5,May,Sunday,2,0
ORD0004368,29-09-2020,CUST028836,Pooja Kapoor,P00006,Gaming Mouse,Clothing,CoreTech,3,245.08,0,58.82,12.64,806.7,Credit Card,Delivered,Columbus,OH,United States,SELL01136,735.24,0,806.7,663.78,0.902807247,2020,9,September,Tuesday,3,0
ORD0004369,27-01-2023,CUST032487,Neha Mehta,P00010,Smartwatch,Books,NexPro,3,368.15,0,55.22,9.99,1169.66,UPI,Delivered,San Francisco,CA,Australia,SELL01890,1104.45,0,1169.66,1039.24,0.940957037,2023,1,January,Friday,1,0
ORD0004370,22-11-2024,CUST008083,Simran Joshi,P00007,Mechanical Keyboard,Toys & Games,CoreTech,3,568.9,0.05,81.07,5.36,1707.79,Amazon Pay,Delivered,San Diego,CA,United States,SELL00390,1706.7,85.335,1707.795,1534.935,0.899358411,2024,11,November,Friday,4,0
ORD0004371,13-04-2020,CUST041162,Karan Singh,P00027,Winter Jacket,Books,Zenith,4,560.86,0.1,161.53,13.05,2193.68,Amazon Pay,Delivered,Austin,TX,United States,SELL00822,2243.44,224.344,2193.676,1844.516,0.822182006,2020,4,April,Monday,2,0
ORD0004372,22-05-2023,CUST020570,Arjun Reddy,P00032,Board Game,Electronics,HomeEase,3,59.23,0,21.32,11.98,210.99,Credit Card,Delivered,Philadelphia,PA,Australia,SELL00189,177.69,0,210.99,144.39,0.812594969,2023,5,May,Monday,2,0
ORD0004373,19-11-2024,CUST046050,Arjun Joshi,P00031,Kids Toy Car,Electronics,NexPro,3,184.75,0,99.76,7.73,661.74,Amazon Pay,Pending,Columbus,OH,United States,SELL01150,554.25,0,661.74,446.76,0.806062246,2024,11,November,Tuesday,4,0
ORD0004374,14-08-2024,CUST021953,Simran Singh,P00022,Water Bottle,Clothing,KiddoFun,1,95.41,0,7.63,8.48,111.52,Net Banking,Delivered,Los Angeles,CA,United States,SELL01705,95.41,0,111.52,79.3,0.831149775,2024,8,August,Wednesday,3,0
ORD0004375,31-01-2022,CUST012874,Aman Reddy,P00050,Novel Bestseller,Books,FitLife,5,583.61,0.1,210.1,14.04,2850.38,Credit Card,Shipped,Seattle,WA,United States,SELL00950,2918.05,291.805,2850.385,2402.105,0.823188431,2022,1,January,Monday,1,0
ORD0004376,25-02-2022,CUST017854,Vihaan Kumar,P00045,Phone Tripod,Toys & Games,UrbanStyle,4,175.21,0.2,0,5.64,566.31,Credit Card,Delivered,Jacksonville,FL,United States,SELL00367,700.84,140.168,566.312,555.032,0.791952514,2022,2,February,Friday,1,0
ORD0004377,13-06-2020,CUST037665,Simran Joshi,P00043,HDMI Cable 2m,Toys & Games,UrbanStyle,5,165.02,0.05,62.71,2.25,848.8,UPI,Delivered,Austin,TX,United States,SELL00844,825.1,41.255,848.805,718.885,0.871270149,2020,6,June,Saturday,2,0
ORD0004378,25-09-2022,CUST003554,Vivaan Singh,P00023,Cookware Set,Toys & Games,KiddoFun,1,12.46,0.05,0.59,4.42,16.85,Amazon Pay,Delivered,Washington,DC,United States,SELL01205,12.46,0.623,16.847,6.827,0.547913323,2022,9,September,Sunday,3,0
ORD0004379,03-06-2021,CUST025253,Sahil Patel,P00022,Water Bottle,Clothing,HomeEase,3,362.69,0.2,156.68,1.1,1028.24,Amazon Pay,Delivered,Austin,TX,United States,SELL00609,1088.07,217.614,1028.236,712.676,0.654990947,2021,6,June,Thursday,2,0
ORD0004380,31-07-2023,CUST037517,Vihaan Kapoor,P00014,Drone Mini,Sports & Outdoors,Zenith,3,164.97,0.3,27.71,0.45,374.6,Credit Card,Delivered,San Francisco,CA,United States,SELL01488,494.91,148.473,374.597,318.277,0.643100766,2023,7,July,Monday,3,0
ORD0004381,31-05-2021,CUST047462,Karan Verma,P00013,Action Camera,Toys & Games,CoreTech,5,498.25,0,124.56,13.58,2629.39,Debit Card,Cancelled,Philadelphia,PA,United States,SELL01020,2491.25,0,2629.39,2353.11,0.944549925,2021,5,May,Monday,2,0
ORD0004382,18-10-2021,CUST008030,Vihaan Patel,P00046,Car Charger,Home & Kitchen,Zenith,3,56.85,0.05,8.1,10.58,180.7,Credit Card,Shipped,Washington,DC,United States,SELL01546,170.55,8.5275,180.7025,143.3425,0.840472002,2021,10,October,Monday,4,0
ORD0004383,04-09-2021,CUST001890,Ritika Gupta,P00028,Jeans,Clothing,HomeEase,3,330.59,0.1,44.63,7.13,944.35,Net Banking,Delivered,Charlotte,NC,Canada,SELL01652,991.77,99.177,944.353,840.833,0.84781048,2021,9,September,Saturday,3,0
ORD0004384,12-06-2020,CUST034597,Vivaan Reddy,P00031,Kids Toy Car,Home & Kitchen,ReadMore,4,273.85,0,87.63,3.45,1186.48,UPI,Delivered,Los Angeles,CA,India,SELL01699,1095.4,0,1186.48,1004.32,0.916852291,2020,6,June,Friday,2,0
ORD0004385,09-08-2024,CUST048147,Arjun Verma,P00005,Laptop Sleeve,Home & Kitchen,UrbanStyle,3,105.09,0.3,11.03,14.5,246.22,Credit Card,Delivered,New York,NY,Canada,SELL00923,315.27,94.581,246.219,195.159,0.619021791,2024,8,August,Friday,3,0
ORD0004386,04-03-2020,CUST015170,Vikas Gupta,P00049,Children's Book,Sports & Outdoors,NexPro,3,288.37,0.05,41.09,6.21,869.15,Net Banking,Shipped,New York,NY,United States,SELL01160,865.11,43.2555,869.1545,774.5545,0.895324872,2020,3,March,Wednesday,1,0
ORD0004387,19-01-2023,CUST039966,Vikas Gupta,P00017,Electric Kettle,Home & Kitchen,UrbanStyle,5,280.25,0.05,106.5,12.73,1450.42,UPI,Delivered,Houston,TX,United States,SELL01914,1401.25,70.0625,1450.4175,1211.9575,0.864911686,2023,1,January,Thursday,1,0
ORD0004388,14-02-2023,CUST023766,Priya Joshi,P00017,Electric Kettle,Clothing,UrbanStyle,1,257.63,0,20.61,2.96,281.2,Credit Card,Delivered,Philadelphia,PA,United States,SELL00916,257.63,0,281.2,234.06,0.908512207,2023,2,February,Tuesday,1,0
ORD0004389,23-09-2020,CUST013728,Aarav Singh,P00024,Yoga Mat,Toys & Games,ReadMore,3,126.96,0,30.47,4.44,415.79,Debit Card,Shipped,Denver,CO,United Kingdom,SELL01762,380.88,0,415.79,345.97,0.908343835,2020,9,September,Wednesday,3,0
ORD0004390,04-09-2024,CUST021135,Arjun Kapoor,P00030,Dress Shirt,Toys & Games,FitLife,4,177.47,0,35.49,13.04,758.41,UPI,Shipped,San Antonio,TX,United States,SELL00226,709.88,0,758.41,661.35,0.931636333,2024,9,September,Wednesday,3,0
ORD0004391,01-05-2024,CUST032454,Karan Sharma,P00038,External HDD 2TB,Books,NexPro,1,360.46,0,64.88,5.18,430.52,Credit Card,Delivered,Houston,TX,United States,SELL00726,360.46,0,430.52,290.4,0.805637241,2024,5,May,Wednesday,2,0
ORD0004392,09-03-2023,CUST010596,Priya Gupta,P00022,Water Bottle,Electronics,BrightLux,4,134.52,0.05,92.01,5.7,608.89,UPI,Delivered,Chicago,IL,Canada,SELL00054,538.08,26.904,608.886,413.466,0.768409902,2023,3,March,Thursday,1,0
ORD0004393,02-09-2020,CUST013676,Rohit Singh,P00005,Laptop Sleeve,Books,UrbanStyle,5,132.63,0.05,31.5,0.57,662.06,Credit Card,Shipped,Fort Worth,TX,United States,SELL01937,663.15,33.1575,662.0625,597.9225,0.9016399,2020,9,September,Wednesday,3,0
ORD0004394,11-08-2024,CUST001360,Neha Sharma,P00046,Car Charger,Sports & Outdoors,BrightLux,1,210.65,0.05,16.01,2.84,218.97,Credit Card,Delivered,Charlotte,NC,United States,SELL01706,210.65,10.5325,218.9675,181.2675,0.860515072,2024,8,August,Sunday,3,0
ORD0004395,16-11-2024,CUST032853,Vihaan Reddy,P00047,Memory Card 128GB,Books,CoreTech,2,295.17,0.05,44.87,0.22,605.91,Amazon Pay,Delivered,Washington,DC,United States,SELL01954,590.34,29.517,605.913,515.733,0.873620287,2024,11,November,Saturday,4,0
ORD0004396,29-01-2021,CUST001142,Vikas Verma,P00008,4K Monitor,Electronics,UrbanStyle,4,321.26,0,102.8,4.98,1392.82,Credit Card,Delivered,Fort Worth,TX,India,SELL00566,1285.04,0,1392.82,1177.26,0.916127124,2021,1,January,Friday,1,0
ORD0004397,19-02-2024,CUST045539,Vivaan Mehta,P00033,Puzzle 1000pc,Clothing,NexPro,2,70.38,0,7.04,3.94,151.74,UPI,Delivered,Indianapolis,IN,United States,SELL00577,140.76,0,151.74,129.78,0.921994885,2024,2,February,Monday,1,0
ORD0004398,20-04-2021,CUST023009,Neha Kapoor,P00030,Dress Shirt,Books,FitLife,4,256.08,0.15,156.72,9.38,1036.77,Cash on Delivery,Cancelled,Houston,TX,United States,SELL01039,1024.32,153.648,1036.772,704.572,0.687843643,2021,4,April,Tuesday,2,0
ORD0004399,20-03-2024,CUST037000,Priya Kapoor,P00033,Puzzle 1000pc,Clothing,FitLife,1,313.66,0.15,13.33,7.38,287.32,Net Banking,Delivered,Austin,TX,United States,SELL00901,313.66,47.049,287.321,245.901,0.783973092,2024,3,March,Wednesday,1,0
ORD0004400,03-09-2022,CUST039207,Simran Patel,P00030,Dress Shirt,Electronics,KiddoFun,4,327.37,0.05,62.2,10.3,1316.51,Credit Card,Shipped,Austin,TX,United States,SELL00821,1309.48,65.474,1316.506,1171.506,0.894634511,2022,9,September,Saturday,3,0
ORD0004401,22-04-2023,CUST016700,Sunita Joshi,P00017,Electric Kettle,Home & Kitchen,Zenith,5,153.24,0.2,49.04,11.42,673.42,Debit Card,Shipped,Charlotte,NC,United States,SELL00676,766.2,153.24,673.42,552.5,0.721091099,2023,4,April,Saturday,2,0
ORD0004402,09-11-2022,CUST025073,Kabir Singh,P00042,Projector Mini,Books,KiddoFun,4,427.75,0.05,130.04,14.68,1770.17,Amazon Pay,Delivered,Washington,DC,India,SELL01238,1711,85.55,1770.17,1480.73,0.865417884,2022,11,November,Wednesday,4,0
ORD0004403,11-07-2021,CUST025197,Arjun Reddy,P00050,Novel Bestseller,Books,KiddoFun,3,280.77,0.15,35.8,8.28,760.04,Credit Card,Cancelled,Jacksonville,FL,Canada,SELL00674,842.31,126.3465,760.0435,671.8835,0.797667723,2021,7,July,Sunday,3,0
ORD0004404,14-10-2022,CUST003640,Simran Joshi,P00023,Cookware Set,Sports & Outdoors,Zenith,4,313.54,0,0,8.62,1262.78,Net Banking,Delivered,Charlotte,NC,United States,SELL01828,1254.16,0,1262.78,1245.54,0.993126874,2022,10,October,Friday,4,0
ORD0004405,27-03-2024,CUST048122,Simran Singh,P00018,Vacuum Cleaner,Electronics,BrightLux,1,285.59,0.05,21.7,12.16,305.17,Debit Card,Delivered,New York,NY,United States,SELL01168,285.59,14.2795,305.1705,237.4505,0.831438426,2024,3,March,Wednesday,1,0
ORD0004406,24-05-2024,CUST040978,Anjali Verma,P00030,Dress Shirt,Clothing,Apex,1,379.37,0.05,18.02,11.27,389.69,Amazon Pay,Shipped,Jacksonville,FL,United States,SELL00874,379.37,18.9685,389.6915,331.1115,0.872793052,2024,5,May,Friday,2,0
ORD0004407,01-04-2024,CUST025192,Kabir Kapoor,P00018,Vacuum Cleaner,Sports & Outdoors,CoreTech,5,64.6,0,25.84,13.18,362.02,Debit Card,Delivered,Charlotte,NC,United States,SELL01295,323,0,362.02,283.98,0.879195046,2024,4,April,Monday,2,0
ORD0004408,01-06-2022,CUST000149,Karan Mehta,P00003,Smartphone Case,Toys & Games,Apex,5,164.03,0.05,62.33,14.18,855.65,Cash on Delivery,Delivered,Columbus,OH,United States,SELL00053,820.15,41.0075,855.6525,702.6325,0.856712187,2022,6,June,Wednesday,2,0
ORD0004409,26-05-2020,CUST037304,Sneha Mehta,P00037,Router,Home & Kitchen,CoreTech,3,154.47,0,37.07,1.96,502.44,UPI,Shipped,Denver,CO,Australia,SELL00375,463.41,0,502.44,424.38,0.915776526,2020,5,May,Tuesday,2,0
ORD0004410,27-10-2021,CUST020699,Anjali Reddy,P00030,Dress Shirt,Electronics,HomeEase,3,445.11,0.1,96.14,8.3,1306.24,Net Banking,Shipped,Chicago,IL,United States,SELL00335,1335.33,133.533,1306.237,1097.357,0.821787124,2021,10,October,Wednesday,4,0
ORD0004411,20-08-2023,CUST044940,Vivaan Joshi,P00039,Graphic Tablet,Books,UrbanStyle,3,223.06,0,53.53,5.85,728.56,Net Banking,Delivered,Indianapolis,IN,United States,SELL01849,669.18,0,728.56,609.8,0.911264533,2023,8,August,Sunday,3,0
ORD0004412,11-09-2021,CUST006150,Pooja Verma,P00002,Bluetooth Speaker,Home & Kitchen,KiddoFun,1,52.94,0.2,7.62,8.22,58.19,Amazon Pay,Delivered,Los Angeles,CA,United States,SELL01687,52.94,10.588,58.192,26.512,0.500793351,2021,9,September,Saturday,3,0
ORD0004413,06-11-2024,CUST025247,Mohit Sharma,P00018,Vacuum Cleaner,Home & Kitchen,NexPro,4,366.87,0.25,132.07,0.92,1233.6,Credit Card,Delivered,Austin,TX,United States,SELL00373,1467.48,366.87,1233.6,967.62,0.659375256,2024,11,November,Wednesday,4,0
ORD0004414,30-03-2022,CUST009211,Ritika Gupta,P00012,Noise Cancelling Headphones,Books,Zenith,2,338.16,0.05,51.4,8.45,702.35,UPI,Shipped,San Diego,CA,United Kingdom,SELL01211,676.32,33.816,702.354,582.654,0.861506388,2022,3,March,Wednesday,1,0
ORD0004415,13-05-2022,CUST019327,Sahil Verma,P00006,Gaming Mouse,Home & Kitchen,UrbanStyle,3,489.2,0.05,69.71,9.72,1473.65,Amazon Pay,Delivered,San Antonio,TX,United States,SELL01562,1467.6,73.38,1473.65,1314.79,0.895877623,2022,5,May,Friday,2,0
ORD0004416,04-08-2021,CUST025851,Sahil Verma,P00008,4K Monitor,Sports & Outdoors,BrightLux,5,69.27,0.1,37.41,8.21,357.34,Amazon Pay,Delivered,San Jose,CA,United States,SELL01593,346.35,34.635,357.335,266.095,0.768283528,2021,8,August,Wednesday,3,0
ORD0004417,19-10-2022,CUST011325,Rohit Kapoor,P00020,Office Chair,Electronics,BrightLux,5,72.63,0.15,24.69,9.88,343.25,Amazon Pay,Delivered,Washington,DC,United States,SELL00659,363.15,54.4725,343.2475,274.1075,0.754805177,2022,10,October,Wednesday,4,0
ORD0004418,25-11-2021,CUST026079,Sahil Kapoor,P00033,Puzzle 1000pc,Books,KiddoFun,3,243.95,0.2,29.27,11.73,626.48,Amazon Pay,Delivered,Seattle,WA,United States,SELL00495,731.85,146.37,626.48,544.48,0.743977591,2021,11,November,Thursday,4,0
ORD0004419,20-11-2024,CUST006006,Vivaan Kapoor,P00005,Laptop Sleeve,Clothing,FitLife,1,416.18,0,20.81,10.16,447.15,UPI,Delivered,Columbus,OH,United States,SELL00199,416.18,0,447.15,385.21,0.925585083,2024,11,November,Wednesday,4,0
ORD0004420,05-06-2023,CUST010308,Aman Kumar,P00018,Vacuum Cleaner,Home & Kitchen,BrightLux,5,351.34,0.05,83.44,5.8,1758.1,Credit Card,Delivered,Charlotte,NC,United States,SELL01685,1756.7,87.835,1758.105,1579.625,0.899200205,2023,6,June,Monday,2,0
ORD0004421,30-01-2023,CUST021945,Neha Reddy,P00020,Office Chair,Sports & Outdoors,ReadMore,2,368.53,0,88.45,3.78,829.29,Cash on Delivery,Delivered,New York,NY,United States,SELL01014,737.06,0,829.29,644.83,0.874867718,2023,1,January,Monday,1,0
ORD0004422,29-05-2024,CUST045309,Aarav Verma,P00011,Fitness Band,Books,NexPro,4,137.52,0.05,41.81,0.5,564.89,Debit Card,Delivered,Phoenix,AZ,Australia,SELL00715,550.08,27.504,564.886,480.266,0.873083915,2024,5,May,Wednesday,2,0
ORD0004423,11-12-2023,CUST017268,Sahil Singh,P00041,Webcam Full HD,Sports & Outdoors,KiddoFun,5,303.57,0,75.89,14.5,1608.24,Amazon Pay,Delivered,Chicago,IL,United States,SELL00452,1517.85,0,1608.24,1427.46,0.940448661,2023,12,December,Monday,4,0
ORD0004424,24-05-2023,CUST028317,Aarav Gupta,P00036,Smart Light Bulb,Sports & Outdoors,ReadMore,2,396.13,0,95.07,12.47,899.8,Credit Card,Delivered,Philadelphia,PA,United States,SELL00321,792.26,0,899.8,684.72,0.864261732,2023,5,May,Wednesday,2,0
ORD0004425,10-02-2021,CUST021571,Rohit Kumar,P00013,Action Camera,Toys & Games,KiddoFun,4,447.92,0.05,136.17,3.44,1841.71,Amazon Pay,Delivered,Fort Worth,TX,United States,SELL00306,1791.68,89.584,1841.706,1562.486,0.872078719,2021,2,February,Wednesday,1,0
ORD0004426,02-02-2021,CUST022331,Ritika Joshi,P00003,Smartphone Case,Clothing,Apex,1,530.64,0,63.68,13.05,607.37,Credit Card,Returned,Seattle,WA,Australia,SELL01608,530.64,0,607.37,453.91,0.855401025,2021,2,February,Tuesday,1,0
ORD0004427,15-12-2021,CUST012248,Aditya Reddy,P00018,Vacuum Cleaner,Clothing,HomeEase,2,346.37,0.05,52.65,2.53,713.28,Credit Card,Delivered,Denver,CO,United States,SELL01796,692.74,34.637,713.283,602.923,0.870345295,2021,12,December,Wednesday,4,0
ORD0004428,04-12-2021,CUST035331,Kabir Patel,P00008,4K Monitor,Electronics,Zenith,3,299.91,0.1,97.17,0.19,907.12,Net Banking,Delivered,Phoenix,AZ,United States,SELL00875,899.73,89.973,907.117,712.397,0.791789759,2021,12,December,Saturday,4,0
ORD0004429,30-01-2022,CUST011246,Sunita Kapoor,P00005,Laptop Sleeve,Toys & Games,ReadMore,4,502.67,0.1,217.15,2.99,2029.75,Net Banking,Delivered,Charlotte,NC,United States,SELL00336,2010.68,201.068,2029.752,1589.472,0.790514652,2022,1,January,Sunday,1,0
ORD0004430,13-05-2021,CUST043623,Vivaan Joshi,P00010,Smartwatch,Toys & Games,KiddoFun,1,432.52,0,77.85,13.95,524.32,Credit Card,Delivered,San Francisco,CA,India,SELL00606,432.52,0,524.32,340.72,0.78775548,2021,5,May,Thursday,2,0
ORD0004431,12-11-2024,CUST024731,Aarav Patel,P00026,Sunglasses,Sports & Outdoors,KiddoFun,5,286.35,0,0,4.28,1436.03,UPI,Shipped,Seattle,WA,United States,SELL01934,1431.75,0,1436.03,1427.47,0.997010651,2024,11,November,Tuesday,4,0
